Label,Topic,Title,Original_Title,From,Link,,,,,,,,,,,0,1,2,3,4,5,6,7,8
Music,2,,"Beautiful Relaxing Music + Insomnia - Peaceful Piano Music for Sleeping, Studying or Relaxation",The Soul of Wind,https://www.youtube.com/watch?v=7Hc8yzzkloc&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=47,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Soft Rain - Deep Sleep Music, Piano Music, Rain Sounds for Sleeping",The Soul of Wind,https://www.youtube.com/watch?v=jwExDKgzdRs&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=48,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Music & Soft Rain - Relaxing Sleep Music, Peaceful Piano Music, Rain Sounds for Sleep",The Soul of Wind,https://www.youtube.com/watch?v=PwmHPizXkZ8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=49,,,,,,,,,,,,,,,,,,,
Music,2,,"Beautiful Relaxing Music for Insomnia - Peaceful Piano Music, Study & Meditation Music, Lofi Piano",The Soul of Wind,https://www.youtube.com/watch?v=TtNJBO5OlV8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=50,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music & Soft Rain Sounds - Peaceful Piano Music, Lost in the Rain",The Soul of Wind,https://www.youtube.com/watch?v=oodBtwNhuig&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=51,,,,,,,,,,,,,,,,,,,
Music,2,,"Peaceful Piano Music & Stress Relief - Deep Sleeping Music, Relaxation and Meditation Music",The Soul of Wind,https://www.youtube.com/watch?v=3uXGd3Q376E&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=52,,,,,,,,,,,,,,,,,,,
Music,2,,Relaxing Sleep Music with Rain Sounds ~ Piano Music for Deep Instantly Fall Asleep With Soft Rain,The Soul of Wind,https://www.youtube.com/watch?v=ilFq0O45UCQ&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=53,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Rain Sound | Piano Music for Insomnia, A Rainy Night",The Soul of Wind,https://www.youtube.com/watch?v=5kj7-uJV6I8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=54,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Rain Sounds - Peaceful Piano and Rain for Sleeping, Insomnia, Studying",The Soul of Wind,https://www.youtube.com/watch?v=3nOYuDJwuWU&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=55,,,,,,,,,,,,,,,,,,,
Music,2,,"Deep Sleeping Music with Rain Sounds ~ Relaxing Piano Music, A Winter's Crescent Moon",The Soul of Wind,https://www.youtube.com/watch?v=qqxqqpnGS6g&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=56,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Music with Rain Sounds - Calm Piano Music, Stress Relief, Deep Sleeping Music",The Soul of Wind,https://www.youtube.com/watch?v=oSGQ2hquSvI&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=57,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music & Rain Sounds - Sleep and Relaxation, Beautiful Piano Music, Sleep Instantly",The Soul of Wind,https://www.youtube.com/watch?v=8lNJQFRf_NA&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=58,,,,,,,,,,,,,,,,,,,
Music,2,,"Coffee Music with Rain Sounds - Peaceful Piano Music, Study & Meditation Music, Relaxing Music",The Soul of Wind,https://www.youtube.com/watch?v=fwIevDhnTOk&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=59,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Deep Sleep Instantly, Relaxing Music, Stress Relief Music",The Soul of Wind,https://www.youtube.com/watch?v=JsUAPU3aNyE&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=60,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music & Rain Sounds, Sleep Instantly, Peaceful Piano Music, Lofi Rain",The Soul of Wind,https://www.youtube.com/watch?v=C4wA3WECsXE&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=61,,,,,,,,,,,,,,,,,,,
Music,2,,"Beautiful Relaxing Music with Rain Sounds - Relaxing Sleep Music, Soft Rain for Sleep and Study",The Soul of Wind,https://www.youtube.com/watch?v=TZ1Z3rR-o1s&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=62,,,,,,,,,,,,,,,,,,,
Music,2,,Relaxing Sleep Music And Stress Relief - Beautiful Japanese Music,The Soul of Wind,https://www.youtube.com/watch?v=fD901aGYVjs&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=63,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music and Rain Sounds for Insomnia, Stress Relief - Deep Sleep Music, Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=HCYf3FXEd-w&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=64,,,,,,,,,,,,,,,,,,,
Music,2,,"12 Hours Relaxing Sleep Music with Rain Sounds, Deep Sleep Instantly, Piano for Study and Relaxation",The Soul of Wind,https://www.youtube.com/watch?v=muvar6OTXKo&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=65,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Meditation Music, Music for Better Mood, Your Beauty",The Soul of Wind,https://www.youtube.com/watch?v=i9aKBBIf4sA&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=66,,,,,,,,,,,,,,,,,,,
Music,2,,"Peaceful Piano Music & Rain Sounds - Relaxing Sleep Music, When The Rain Falls",The Soul of Wind,https://www.youtube.com/watch?v=-Jyswozzoo4&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=67,,,,,,,,,,,,,,,,,,,
Music,2,,"Beautiful Relaxing Music for Better Mood - Peaceful Piano Music, Stress Relief, Relaxing Sleep Music",The Soul of Wind,https://www.youtube.com/watch?v=QpWrRJjyFUw&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=68,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Music Sleep with Rain Sounds - Deep Sleeping Music, Stress Relief, Peaceful Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=qz2wsY8_Ddc&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=69,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Peaceful Piano Music, Music for Better Mood, Stress Relief",The Soul of Wind,https://www.youtube.com/watch?v=gBq46ByYePs&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=70,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Better Mood Music, Stress Relief, Peaceful Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=SikIt5NdAvM&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=71,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Rain Sounds - Better Mood Music, Stress Relief, Relaxing Music",The Soul of Wind,https://www.youtube.com/watch?v=AuvKMwpKfZ0&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=72,,,,,,,,,,,,,,,,,,,
Music,2,,10 Hours Relaxing Music with Rain Sounds ~ Peaceful Piano Music for Relax / Stress Relief / Study,The Soul of Wind,https://www.youtube.com/watch?v=vyUyOxYTOT8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=73,,,,,,,,,,,,,,,,,,,
Music,2,,"Beautiful Relaxing Music for Deep Sleep, Meditation, Relaxation | Peaceful Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=-c8de_MMbU0&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=74,,,,,,,,,,,,,,,,,,,
Music,2,,Beautiful Relaxing Music - Peaceful Piano to relax/study,The Soul of Wind,https://www.youtube.com/watch?v=Kx0BG06BAO8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=75,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Stress Relief - Deep Sleeping Music, Beautiful Piano for Sleep and Study",The Soul of Wind,https://www.youtube.com/watch?v=9wTocxC3wiU&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=76,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Music for Sleep and Study - Meditation Music, Peaceful Piano Music, Stress Relief",The Soul of Wind,https://www.youtube.com/watch?v=5aDNLm7q7PU&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=77,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Soothing Rain Sounds - Stress Relief, Beat Insomnia, Relaxing Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=VCNSn8pOoyo&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=78,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Music and Rain Sounds to Sleep, Study, Relax - Meditation Music, Deep Sleep Music, Insomnia",The Soul of Wind,https://www.youtube.com/watch?v=C4NJ4oYUAxM&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=79,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music with Rain Sounds to Sleep, Study, Relax - Insomnia, Stress Relief, Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=deU7QN6rWG0&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=80,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music - Meditation Music, Deep Sleep Music, Relaxing Music ""Dancing Starlight""",The Soul of Wind,https://www.youtube.com/watch?v=hwg5EPwHQyM&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=81,,,,,,,,,,,,,,,,,,,
Music,2,,"Peaceful Piano Music and Rain Sounds to Sleep, Study, Relax - Sleep Music, Insomnia, Stress Relief.",The Soul of Wind,https://www.youtube.com/watch?v=3UR6Cdjvfw8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=82,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music & Stress Relief - Deep Sleeping Music, Piano for Sleep and Study, Insomnia",The Soul of Wind,https://www.youtube.com/watch?v=4fjbmfEXAgA&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=83,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Stress Relief - Peaceful Piano Music, Healing Music, Deep Sleeping Music",The Soul of Wind,https://www.youtube.com/watch?v=iPvq2LFtyyM&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=84,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music for insomnia - Thunder and Rain Sounds for Sleeping, Peaceful Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=XntXhbgJ9mw&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=85,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music • Deep Sleeping Music, Stress Relief, Relaxing Music | The Soul of Wind",The Soul of Wind,https://www.youtube.com/watch?v=vmts2_AbV0M&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=86,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Rain Sound - Deep Sleep Instantly, Relaxing Piano Music, Insomnia",The Soul of Wind,https://www.youtube.com/watch?v=QezelcHOrNw&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=87,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Deep Sleep Instantly, Stress Relief, Peaceful Music",The Soul of Wind,https://www.youtube.com/watch?v=Rrfbckke5vw&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=88,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Rain Sounds - Deep Sleep Instantly, Relaxing Piano Music, Insomnia",The Soul of Wind,https://www.youtube.com/watch?v=9IBy_90Qhhg&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=89,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Relaxing Piano Music, Deep Sleep Instantly, Stress Relief",The Soul of Wind,https://www.youtube.com/watch?v=4Tpu1O7maII&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=90,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Mediation Music, Deep Sleep Instantly, Relaxing Piano Music",The Soul of Wind,https://www.youtube.com/watch?v=Jqz6szTYp7o&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=91,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music + Insomnia - Peaceful Piano Music, Study & Meditation Music, Ocean Sounds",The Soul of Wind,https://www.youtube.com/watch?v=xS7RMJhpwg0&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=92,,,,,,,,,,,,,,,,,,,
Music,2,,"Beautiful Relaxing Music for Stress Relief - Relaxing Sleep Music, Piano Music, Sleep Instantly",The Soul of Wind,https://www.youtube.com/watch?v=WwwDyHYtxLs&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=93,,,,,,,,,,,,,,,,,,,
Music,2,,Beautiful Relaxing Music for Sleep and Study - Peaceful Piano Music & Meditation Music,The Soul of Wind,https://www.youtube.com/watch?v=PxM9e2WhdzU&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=94,,,,,,,,,,,,,,,,,,,
Music,2,,"Peaceful Piano Music with Soft Rain Sounds - Deep Sleeping Music, Relaxation and Stress Relief",The Soul of Wind,https://www.youtube.com/watch?v=DkWOxGO7O0M&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=95,,,,,,,,,,,,,,,,,,,
Music,2,,Peaceful Piano Music with Rain Sounds for Sleep & Study ~ Relaxing Music for Stress Relief,The Soul of Wind,https://www.youtube.com/watch?v=t-paKWrCPh0&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=96,,,,,,,,,,,,,,,,,,,
Music,2,,Relaxing Sleep Music for Insomnia - Study Music / Sleep Music / Stress Relief,The Soul of Wind,https://www.youtube.com/watch?v=dXg0jTflgw8&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=97,,,,,,,,,,,,,,,,,,,
Music,2,,"Relaxing Sleep Music & Rain Sounds, Peaceful Piano Music - Wind from the East",The Soul of Wind,https://www.youtube.com/watch?v=ew_BwJ8MoeU&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=98,,,,,,,,,,,,,,,,,,,
Music,2,,Lazy Sunday - Relaxing Sleep Music for Stress Relief - Peaceful Piano Music,The Soul of Wind,https://www.youtube.com/watch?v=R2K5xB3Wmnw&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=99,,,,,,,,,,,,,,,,,,,
Music,2,,A Rainy Day - Beautiful Piano Music with Rain Sounds for Sleep & Study,The Soul of Wind,https://www.youtube.com/watch?v=GBnKwiGBXDA&list=PLe533PvpOWlhka_hvlB5hvjHIEEVlmCh2&index=100,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Good Night Song [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=uxyckp0-YW4&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=1,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Study Night 2 [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=yiRyARPDSPA&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=2,,,,,,,,,,,,,,,,,,,
Music,2,,Relaxing vibe BGMs [ MONOMAN's Winter Selection ],MONOMAN,https://www.youtube.com/watch?v=UI7B-5TltMU&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=3,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Winter Song [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=c-WUDqdPchg&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=4,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Study Night [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=ROy57arUE1s&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=5,,,,,,,,,,,,,,,,,,,
Music,2,,♪ In the Green [ Monoman ♡ Meditation ],MONOMAN,https://www.youtube.com/watch?v=2PudHraDfis&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=6,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Rainy Day [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=eLqFIMWvKO4&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=7,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Gentle Sunshine [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=1hXjio24CJU&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=8,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Sleep in with rain [ Soothing Relaxation Study Sleep focus BGM ],MONOMAN,https://www.youtube.com/watch?v=_PB_CZ8aogk&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=9,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Break Time [ Soothing Relaxation Study Sleep focus BGM ],MONOMAN,https://www.youtube.com/watch?v=m8PILb6pHqw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=10,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Cozy Time [ Soothing Relaxation Study Sleep focus BGM ],MONOMAN,https://www.youtube.com/watch?v=VWLN2EjAGzM&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=11,,,,,,,,,,,,,,,,,,,
Music,2,,[Study Sleep Relax ] STAY - MONOMAN,MONOMAN,https://www.youtube.com/watch?v=zCpWlulIOEs&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=12,,,,,,,,,,,,,,,,,,,
Music,2,,♪ Study Time with Rain [ Soothing Relaxation Study Sleep BGM ],MONOMAN,https://www.youtube.com/watch?v=r8hjfGhwK-c&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=13,,,,,,,,,,,,,,,,,,,
Music,2,,[Study Sleep Relax ] After the Rain - MONOMAN,MONOMAN,https://www.youtube.com/watch?v=2vh8xBHKDCw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=14,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] think about U / relaxing music, stress relief,insomnia, nostalgic, meditation",MONOMAN,https://www.youtube.com/watch?v=-5ssX_CIlfw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=15,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] Goodbye, Everybody / relaxing music, stress relief, insomnia, nostalgic song",MONOMAN,https://www.youtube.com/watch?v=zjdiXz3iWr8&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=16,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] ♪ It's OK / relaxing music, stress relief, insomnia, nostalgic, meditation",MONOMAN,https://www.youtube.com/watch?v=gttWR9QOynY&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=17,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] with U / relaxing music, stress relief, insomnia, nostalgic, meditation",MONOMAN,https://www.youtube.com/watch?v=y0V4oGpXcKk&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=18,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax ] Deck the Home alone / nostalgic, cozy, soothing, stress relief, meditation",MONOMAN,https://www.youtube.com/watch?v=9fpiuS81D8c&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=19,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study, Sleep, Relax ] Deep Night / relaxing music, stress relief, insomnia, nostalgic, meditation",MONOMAN,https://www.youtube.com/watch?v=xdfHcLo7DPw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=20,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study, Sleep, Relax 💖] Nap / relaxing music, stress relief, insomnia, nostalgic, meditation monoman",MONOMAN,https://www.youtube.com/watch?v=jlCMef-qeQw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=21,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] to the Stars / relaxing music, stress relief, insomnia, meditation monoman",MONOMAN,https://www.youtube.com/watch?v=75K_TpGmRWM&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=22,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] Dust Galaxy / relaxing music, stress relief, insomnia, meditation monoman",MONOMAN,https://www.youtube.com/watch?v=yjyE0sHGeVw&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=23,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] Missing U / MONOMAN Meditation, Relaxing music, Soothing Music, Study Music",MONOMAN,https://www.youtube.com/watch?v=nLxK_2qh0ic&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=24,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax ] Bath Time / relaxing music, stress relief, insomnia, meditation monoman",MONOMAN,https://www.youtube.com/watch?v=oGhId1eehSA&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=25,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] 32songs mix nostalgic, cozy, sleep induction, stress relief meditation monoman",MONOMAN,https://www.youtube.com/watch?v=Xx_uq7a6DCk&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=26,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax 💖] M loves Coniglio nostalgic, cozy, soothing, stress relief, meditation monoman",MONOMAN,https://www.youtube.com/watch?v=bKf9I4vftFE&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=27,,,,,,,,,,,,,,,,,,,
Music,2,,"[Study Sleep Relax ] Goodbye, Everybody - Monoman",MONOMAN,https://www.youtube.com/watch?v=-mfMozLJMp8&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=28,,,,,,,,,,,,,,,,,,,
Music,2,,[Study Sleep Relax ] Sky Jellyfish - Monoman(w Tagtraum) Subscribe me❤️,MONOMAN,https://www.youtube.com/watch?v=1zJOcHGw4Bo&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=29,,,,,,,,,,,,,,,,,,,
Music,2,,[Study Sleep Relax 💖] Meditation - Monoman .beautiful comment section peaceful relaxing soothing,MONOMAN,https://www.youtube.com/watch?v=FjHGZj2IjBk&list=PLT2SxfOu0NtS4rnzWjd8HskAaU4SiFEBa&index=30,,,,,,,,,,,,,,,,,,,
Life style,6,,Minimalism - Minimalist life,Hieu Nguyen,https://www.youtube.com/watch?v=2h-5PEIvtKM&list=PL1bLXQ3Ow2lbBW4zM4I8J66cSgNLAtPkP&index=1,,,,,,,,,,,,,,,,,,,
Life style,6,,Minimalism spirit: Know enough to be happy,Hieu Nguyen,https://www.youtube.com/watch?v=9wdOmXGNYqc&list=PL1bLXQ3Ow2lbBW4zM4I8J66cSgNLAtPkP&index=2,,,,,,,,,,,,,,,,,,,
Life style,6,,Misunderstandings about minimalist living,Hieu Nguyen,https://www.youtube.com/watch?v=V1MwPPpU1cs&list=PL1bLXQ3Ow2lbBW4zM4I8J66cSgNLAtPkP&index=3,,,,,,,,,,,,,,,,,,,
Life style,6,,Minimalism—5 Years Looking Back // Holistic minimalism,The Present Writer,https://www.youtube.com/watch?v=FFXBAK0A9dQ&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=1,,,,,,,,,,,,,,,,,,,
Life style,6,,Why do I live by Minimalism?,The Present Writer,https://www.youtube.com/watch?v=Ao6KoXRDRHk&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=2,,,,,,,,,,,,,,,,,,,
Life style,6,,Clean out the closet after 2 years // Minimalist Cleaning (Part 1),The Present Writer,https://www.youtube.com/watch?v=fFNpuo_p5eU&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=3,,,,,,,,,,,,,,,,,,,
Life style,6,,What to do with excess clothes? // Minimalist Cleaning (Part 2),The Present Writer,https://www.youtube.com/watch?v=9BvRoQgmC6o&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=4,,,,,,,,,,,,,,,,,,,
Life style,6,,Book of Minimalism [Book Trailer],The Present Writer,https://www.youtube.com/watch?v=02jb-fnajUY&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=5,,,,,,,,,,,,,,,,,,,
Life style,6,,Maximize Your Life with a Minimalist Mindset,The Present Writer,https://www.youtube.com/watch?v=vS2jvbEOvis&list=PLrF6aXL7eSGPoG9VfuXE85PRtEhWE_owh&index=6,,,,,,,,,,,,,,,,,,,
Life style,6,,MANUAL NOTION | Effective learning management and note-taking application for students,The HaNoi chamomile,https://www.youtube.com/watch?v=998w62aHiMk&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=1,,,,,,,,,,,,,,,,,,,
Life style,6,,EFFICIENT TIME MANAGEMENT WITH GOOGLE CALENDAR,The HaNoi chamomile,https://www.youtube.com/watch?v=Pq8nSMZStHw&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=2,,,,,,,,,,,,,,,,,,,
Life style,6,,18 HABITS FOR A MORE PRODUCTIVE DAY AT HOME | KIRA,The HaNoi chamomile,https://www.youtube.com/watch?v=81cIOWBwOZg&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=3,,,,,,,,,,,,,,,,,,,
Life style,6,,SECRETS FOR BUILDING AND Keeping Morning Habits | KIRA,The HaNoi chamomile,https://www.youtube.com/watch?v=NKSt4LHSD3Q&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=4,,,,,,,,,,,,,,,,,,,
Life style,6,,3 STEPS FOR EFFICIENT READING AND LONG MEMORY (ft. Notion),The HaNoi chamomile,https://www.youtube.com/watch?v=Ql_J6NcmQ3A&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=5,,,,,,,,,,,,,,,,,,,
Life style,6,,"MOTIVATION, TIME MANAGEMENT and LIFE BALANCE during graduation thesis writing days",The HaNoi chamomile,https://www.youtube.com/watch?v=OTFOt8p7PgY&list=PLK7-xrxcFKGr_zExe8G40pgv4OGRZZ1PM&index=6,,,,,,,,,,,,,,,,,,,
